time,mmsi,ship_type,name,destination,draught,imo,call_sign,eta,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2025-03-24T13:04:40.056881+00:00,235083501,80,STOLT PELICAN,FIOLU,55.0,9016882,2EAO9,246464,1,77,23,12,4
2025-03-24T13:04:38.671447+00:00,273336380,52,BULAT,VISOTSK,47.0,9673575,UHEH ,410176,3,0,0,0,0
2025-03-24T13:04:37.898699+00:00,273312210,70,STK-1028,RU ULU,24.0,8719396,UBER,248256,1,41,41,6,6
2025-03-24T13:04:37.803229+00:00,230175040,60,INNAMO,NAGU NORRA RUTT,22.0,9988437,OHA4140,1596,1,20,10,6,2
2025-03-24T13:04:36.872206+00:00,230167440,33,BALDER,,14.0,0,OHA3146,1596,1,2,46,6,6
2025-03-24T13:04:36.663183+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:04:36.449796+00:00,230011590,50,PILOT L144,OULU PILOT CH67,23.0,0,OJ7253,1596,1,11,4,2,2
2025-03-24T13:04:36.110933+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:35.799572+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:04:35.477143+00:00,667002335,80,REUS,EG SUZ,149.0,9253076,9LS2038,281024,1,209,38,25,17
2025-03-24T13:04:35.468946+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:34.874157+00:00,230990260,52,ISO-PUKKI,TURKU HARBOUR,42.0,6818863,OGVG,518529,1,8,22,4,6
2025-03-24T13:04:34.830262+00:00,566042000,70,CS LEADER,EETLL,69.0,9517939,9V9350,92288,1,135,28,6,20
2025-03-24T13:04:33.937337+00:00,230685000,60,FINBO CARGO,EEMUG<>FIVSS,65.0,9181106,OJST,246637,1,25,155,7,17
2025-03-24T13:04:33.058429+00:00,230052840,90,NESTORI,,0.0,0,OH2936,1596,1,24,24,6,10
2025-03-24T13:04:32.374208+00:00,230110880,50,PILOT L125,VUOKALA,23.0,0,LI25,1596,1,10,5,2,2
2025-03-24T13:04:30.627083+00:00,314930000,80,PEARL,FOR ORDER,115.0,9630028,8P2424,164480,1,240,60,3,43
2025-03-24T13:04:30.533478+00:00,230176400,52,BJORN,HARBOUR ASSISTANCE,50.0,9008665,OJUQ,226526,1,15,18,5,5
2025-03-24T13:04:30.310802+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:30.008927+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:29.668173+00:00,230011290,70,MT2306,FAIRWAY WORK,0.0,0,OJ7203,1596,1,15,2,3,3
2025-03-24T13:04:29.294659+00:00,230117660,60,ISLA,RYMATTYLAN LIIK.ALUE,24.0,0,OIZT,336990,1,7,20,4,4
2025-03-24T13:04:29.150538+00:00,230085750,70,SINANN,FINLI,24.0,9808807,OJRU,181568,0,55,10,5,5
2025-03-24T13:04:28.957695+00:00,258858000,80,RYSTRAUM,NOTBO,59.0,9391000,LAKN6,230144,1,103,26,15,5
2025-03-24T13:04:27.577643+00:00,230980160,52,SUBSEA VI,MARIEHAMN,21.0,0,OGVY,234349,1,7,10,3,3
2025-03-24T13:04:27.238950+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:04:27.188056+00:00,257357000,80,CHAMPION TIMUR,PORVOO,69.0,9288837,LAKA5,242752,1,154,29,21,11
2025-03-24T13:04:26.995973+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:04:26.802960+00:00,230251000,90,KONTIO,ICEBREAKING CH 08,78.0,8518120,OIRV,842176,1,40,59,0,24
2025-03-24T13:04:26.029437+00:00,230992660,54,KUMMELI,MUSTOLA,27.0,8410146,OJRP,658368,1,20,8,3,5
2025-03-24T13:04:25.272906+00:00,230987160,50,PILOT L229,,18.0,0,OJ 3089,1596,1,11,3,2,2
2025-03-24T13:04:25.121691+00:00,230085710,70,BOANN,FINLI,24.0,9808792,OJRT,187392,1,50,15,4,6
2025-03-24T13:04:25.006527+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:24.191975+00:00,265732720,50,PILOT 217 SE,AREA.SVARTKLUBBEN,15.0,0,SIAP,1596,1,10,6,3,2
2025-03-24T13:04:23.901874+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:23.468314+00:00,304217000,70,KIARA,DKFDV,51.0,9342140,V2RF3,251072,1,92,15,8,8
2025-03-24T13:04:23.422113+00:00,265022370,51,RESCUE SUNNANO,,0.0,0,7SA2084,0,15,7,1,1,1
2025-03-24T13:04:22.495117+00:00,230290000,90,URHO,FIHEL,72.0,7347615,OHMS,366976,1,35,70,12,12
2025-03-24T13:04:22.491181+00:00,255915979,80,STEN BERGEN,FISKV,65.0,9407988,CQ2437,247040,1,114,30,8,15
2025-03-24T13:04:21.623849+00:00,636018490,70,MSC VANQUISH II,BEANR,108.0,9242625,D5PX5,256832,1,160,18,12,16
2025-03-24T13:04:19.455332+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:19.410965+00:00,230685000,60,FINBO CARGO,EEMUG<>FIVSS,65.0,9181106,OJST,246637,3,40,140,6,18
2025-03-24T13:04:19.093493+00:00,230992580,60,GUDINGEN,LANGNAS<>KOKAR,37.0,7902609,OIKL,67584,1,23,25,5,5
2025-03-24T13:04:18.881847+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:18.834530+00:00,276329000,90,SALME,LENNUSADAM,31.0,7431337,ES2408,241950,15,20,11,6,1
2025-03-24T13:04:18.271499+00:00,244150516,70,FWN SPACE,KARLSBORG,52.0,9735232,PBWA,246528,1,15,108,9,9
2025-03-24T13:04:18.213758+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:04:17.464691+00:00,257037140,80,EK-RIVER,FIKEM>FISKV,75.0,9808259,LAEK8,244608,3,128,26,18,6
2025-03-24T13:04:17.174187+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:04:16.635739+00:00,230111410,50,PILOT L117,,22.0,0,OF4183,1596,1,8,5,2,2
2025-03-24T13:04:16.349930+00:00,276538000,53,LOTOS,PALJASSAARE,30.0,8846711,ES2099,752896,1,15,15,4,3
2025-03-24T13:04:16.008731+00:00,241281000,80,HAPPY LADY,OPL TALLINN,80.0,9644225,SVBV3,237696,15,150,33,8,24
2025-03-24T13:04:15.961629+00:00,230168060,60,ALTERA,FI LILLMALO<->PROSTV,49.0,9915349,OJUH,622784,1,52,52,8,8
2025-03-24T13:04:15.130010+00:00,636022659,80,STAR C,"ALANYA,TURKEY",104.0,9411135,5LJV7,283904,15,150,34,9,18
2025-03-24T13:04:14.868964+00:00,636022975,80,SLED,OPL PORT SAID,115.0,9284805,5LLH9,281920,15,157,32,16,16
2025-03-24T13:04:14.413937+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:14.317232+00:00,273343170,70,FESCO NAVARIN,RU BLT,75.0,9296999,UBSL9,248832,1,122,10,6,14
2025-03-24T13:04:12.462494+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:12.235250+00:00,276636000,52,ARKTURUS,MEERUSE,40.0,9375331,ES2642,227358,1,6,13,4,5
2025-03-24T13:04:12.072323+00:00,244780424,70,FRISIAN SEA,PLSZZ,62.0,9534547,PCLF,241024,1,106,12,1,12
2025-03-24T13:04:11.737582+00:00,265618110,70,RIDO,,0.0,0,SIBT,67584,1,13,4,3,3
2025-03-24T13:04:10.569898+00:00,276432000,90,EVA-318,HUNDIPEA,10.0,0,ES2061,0,1,12,7,2,3
2025-03-24T13:04:09.459028+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:04:08.932737+00:00,230024490,90,KUOKKA-AKSELI 1,HELSINKI,20.0,0,OJ8522,1596,1,24,6,4,7
2025-03-24T13:04:08.790735+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:08.689955+00:00,314496000,70,BERKAY N,EEMUG,97.0,9524827,8PAT8,242944,1,92,13,4,16
2025-03-24T13:04:08.405856+00:00,230174300,60,ADAN,OSNAS - AAVA - OSNAS,43.0,9236767,OJUI,67584,1,34,30,7,7
2025-03-24T13:04:08.055127+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:04:07.483135+00:00,265505420,50,PILOT 743 SE,,0.0,0,SHNK,1596,1,11,6,1,3
2025-03-24T13:04:06.915927+00:00,230108490,60,MERILUOTO,RIUTTU HUIKKU,41.0,8685739,OI9738,368832,3,27,27,8,4
2025-03-24T13:04:06.775411+00:00,230289000,90,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,35,70,12,12
2025-03-24T13:04:06.145642+00:00,305255000,80,MARALTA,GIBRALTAR FOR ORDERS,145.0,9324320,V2YI4,265664,1,189,39,24,8
2025-03-24T13:04:05.806701+00:00,230298000,90,MUIKKU,HELSINKI,22.0,7935307,OHMM,357184,1,0,0,0,0
2025-03-24T13:04:04.943762+00:00,230099950,50,PILOT L244,HELSINKI PILOT 71,13.0,0,OH6918,1596,1,12,4,2,3
2025-03-24T13:04:03.779970+00:00,230086510,60,EMBARSUND F116,FINNHOLMA<>JYDDO,20.0,0,OH4502,674845,15,18,18,4,5
2025-03-24T13:04:03.290987+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:04:01.512544+00:00,230629000,60,VIKING GRACE,SESTO-FIMHQ-FITKU,67.0,9606900,OJPQ,246898,1,22,196,16,16
2025-03-24T13:04:01.032175+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:04:00.651840+00:00,276649000,60,SUPERFASTIX,EEPAS,60.0,9211509,ESIJ,1596,1,38,166,13,13
2025-03-24T13:04:00.649530+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:04:00.603771+00:00,246846000,70,EEBORG,ESCOUMIN,72.0,9568328,PCNL,281216,1,136,9,12,4
2025-03-24T13:04:00.199128+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:03:59.130012+00:00,230992590,60,FALKO,NAGU SODRA RUTT,22.0,7621475,OIRG,1596,1,21,12,3,4
2025-03-24T13:03:57.672671+00:00,265004000,60,SILJA SYMPHONY,FI HEL,71.0,8803769,SCGB,246302,1,44,159,16,16
2025-03-24T13:03:57.431412+00:00,230155950,60,KOKKOMAA,,24.0,0,OJTA,818368,1,18,8,0,8
2025-03-24T13:03:57.323107+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:56.632589+00:00,230212000,80,AALTO,FI KOK,26.0,5422203,OITW,824384,1,34,13,5,3
2025-03-24T13:03:55.900428+00:00,374357000,70,ARINA,EEMUU,39.0,9173446,3FHC8,244672,1,80,19,8,9
2025-03-24T13:03:55.323908+00:00,230938610,60,RUDOLFINA,TURKU-AIRISTO-TURKU,30.0,8634326,OJ-2210,1596,1,6,23,5,1
2025-03-24T13:03:54.594269+00:00,255805653,70,HAVELLAND,FI RAU,62.0,9499735,CQTN,246208,1,92,18,8,9
2025-03-24T13:03:54.543142+00:00,230112370,70,HESSU,HKI=HKI,15.0,0,OG 8397,69120,1,21,2,4,4
2025-03-24T13:03:54.437567+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:54.254571+00:00,230983050,33,SPARK,TURKU,20.0,912974400,OG9923,595136,0,5,9,3,3
2025-03-24T13:03:52.745377+00:00,255620000,70,TORNEDALEN,FIOUL,63.0,9190808,CQCJ,246592,1,81,19,1,14
2025-03-24T13:03:52.266498+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:52.166735+00:00,230943350,60,TUULI,KUMLINGE-ENKLINGE,22.0,8962369,OH5260,323132,15,14,14,2,6
2025-03-24T13:03:52.078486+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:03:50.273697+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:03:49.060175+00:00,304347000,90,OCEAN CONNECTOR,,50.0,8912340,V2YJ4,1596,1,12,70,14,4
2025-03-24T13:03:48.682104+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:47.984066+00:00,275520000,70,SOPHIE,FIKTK,35.0,9864760,YLRK,246912,15,79,10,6,6
2025-03-24T13:03:47.933899+00:00,257357000,80,CHAMPION TIMUR,PORVOO,69.0,9288837,LAKA5,242752,15,154,29,11,21
2025-03-24T13:03:47.164964+00:00,276329000,90,SALME,LENNUSADAM,31.0,7431337,ES2408,241950,1,19,12,2,5
2025-03-24T13:03:45.849946+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:44.292301+00:00,667002369,80,DENEB,GULF OF FINLAND,94.0,9301524,9LS2072,244992,15,231,43,24,24
2025-03-24T13:03:43.580722+00:00,265732740,50,PILOT 219 SE,PILOT KAPELLSKAR,15.0,0,SIMU,1596,1,10,6,3,2
2025-03-24T13:03:43.532673+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:43.269167+00:00,230025470,90,MT1322,FAIRWAY WORKS,10.0,0,OJ8640,445421,1,9,3,3,1
2025-03-24T13:03:42.964433+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:03:42.141152+00:00,304201000,80,SUNRISE,FOR ORDERS,70.0,9279719,V2YC7,242240,1,147,33,19,13
2025-03-24T13:03:41.537318+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:03:41.483278+00:00,305654000,70,ALEXANDER B,FIKTK,73.0,9328649,V2FE7,244224,1,140,14,12,12
2025-03-24T13:03:40.801718+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:40.746280+00:00,230992210,50,PILOT L132,KASKINEN PILOT CH9,23.0,0,0G-7603,1596,1,9,6,2,2
2025-03-24T13:03:40.556965+00:00,636024670,70,STAR PISCES,RU LED,70.0,9715854,5LTT2,247872,1,169,29,12,20
2025-03-24T13:03:40.552551+00:00,230111090,90,MT1305,RESEARCH,0.0,0,OI7501,67584,15,10,5,3,2
2025-03-24T13:03:40.297289+00:00,230129940,70,SEGLINGE,SEGLINGE,32.0,0,OH4503,748382,1,16,16,2,6
2025-03-24T13:03:40.099953+00:00,276805000,90,BOTNICA,EEVAN,77.0,9165877,ESJV,217984,1,34,63,12,12
2025-03-24T13:03:38.876295+00:00,304146000,70,KARIN LEHMANN,NOMQN,59.0,9225574,V2BC9,259456,1,77,11,5,9
2025-03-24T13:03:37.820617+00:00,230024000,52,AHTO,FITRY,53.0,9682435,OJQM,734208,1,17,23,6,7
2025-03-24T13:03:36.113636+00:00,230202000,70,STEEL,SELLA,71.0,8503503,OIVR,247872,1,124,36,14,14
2025-03-24T13:03:34.519327+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:33.933435+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,0,0,0,0
2025-03-24T13:03:33.930996+00:00,231023000,70,LISTER,SEHAN,40.0,9155963,OZ2163,248640,1,78,12,10,4
2025-03-24T13:03:33.644443+00:00,228468700,70,ECO OSTRO,FIHEL,70.0,9959565,FNAA,240000,1,12,136,17,10
2025-03-24T13:03:33.450734+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:03:33.101126+00:00,230938240,60,NAGU 2,RETAIS-PARNAS,32.0,8634546,OF 2239,1596,1,20,20,5,3
2025-03-24T13:03:33.055482+00:00,230987380,60,STERNA,LILLMALO,42.0,8685753,OI6508,0,1,31,31,4,8
2025-03-24T13:03:32.761373+00:00,275516000,70,BALTIC MERCHANT,LV RIX,36.0,9138202,YLRG,248960,1,70,12,8,4
2025-03-24T13:03:32.759442+00:00,265585630,50,PILOT 792 SE,,15.0,0,SMWE,1596,1,10,7,2,3
2025-03-24T13:03:32.615335+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:31.930492+00:00,311001073,70,ICE GRACE,RU  LED,83.0,8706777,C6FC8,247808,1,112,32,10,14
2025-03-24T13:03:31.454794+00:00,230151230,60,BJORKO,LAPPO,0.0,0,OH4501,67649,1,13,13,6,1
2025-03-24T13:03:30.725568+00:00,230644000,52,LEONARDO,FIRAU,37.0,8521464,OJQI,199838,1,6,23,6,3
2025-03-24T13:03:29.770730+00:00,230934000,31,METEOR,SILLAMAE,42.0,5233547,OJJO,248448,1,11,23,5,5
2025-03-24T13:03:28.355147+00:00,230183820,60,BOGOEY ,TO LA AS KU,35.0,7325459,OJUX ,68352,0,25,24,6,5
2025-03-24T13:03:27.914033+00:00,230985490,60,SUOMENLINNA II,SUOMENLINNA FERRY,39.0,9315408,OJLE,67584,1,17,17,4,4
2025-03-24T13:03:27.871201+00:00,230991780,52,JOONAS,,20.0,0,OI4812,0,1,6,9,3,2
2025-03-24T13:03:27.794149+00:00,210382000,70,SWE-BULK,FI KOK,36.0,9131589,5BYG5,240576,15,76,12,3,11
2025-03-24T13:03:27.284151+00:00,630001105,80,PONE,TALLINN OPL,80.0,9306562,J5AM4,219392,1,191,37,18,7
2025-03-24T13:03:26.995315+00:00,230359000,60,ARKTIS,FI VEI,40.0,7817050,OIRP,236559,1,10,34,3,9
2025-03-24T13:03:25.399738+00:00,230938570,52,BISON,MOSSALA,42.0,5001839,OJNE,246912,1,8,26,2,7
2025-03-24T13:03:24.711314+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,0,0,0,0
2025-03-24T13:03:24.612422+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:03:22.750040+00:00,230697000,70,FINNECO II,FIHEL,66.0,9856842,OJTP,245982,15,116,122,12,23
2025-03-24T13:03:22.165607+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,25,59,12,8
2025-03-24T13:03:21.588591+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:21.542353+00:00,230110670,54,SEILI,FAIRWAY WORK,38.0,7817048,OIRO,92705,1,11,40,7,5
2025-03-24T13:03:21.406238+00:00,304408000,70,LUCA,PLGDN,61.0,9286712,V2QX7,249152,1,78,22,3,12
2025-03-24T13:03:21.063159+00:00,305184000,70,ROSEBURG,VYBORG,32.0,8817370,V2PS2,240000,1,70,12,8,4
2025-03-24T13:03:21.013185+00:00,230289000,90,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,35,70,12,12
2025-03-24T13:03:20.580938+00:00,230704000,60,FINNCANOPUS,FINLI<>FILAN<>SEKPS,69.0,9902421,OJUL,241999,3,65,170,10,24
2025-03-24T13:03:19.220966+00:00,210853000,70,KURLAND,LOVIISA,44.0,9226803,P3GW9,244480,1,81,19,4,12
2025-03-24T13:03:18.690227+00:00,230081290,50,L152,RAUMA PILOT AREA,24.0,0,OH5309,1596,1,12,4,3,3
2025-03-24T13:03:18.084796+00:00,265762030,60,ROMINA   ,,14.0,0,SBLF,1596,1,7,13,3,2
2025-03-24T13:03:17.940424+00:00,636021344,80,AFRICA,EESLM FOR ORDERS,96.0,9905320,5LDM9,248448,1,227,47,30,20
2025-03-24T13:03:17.026663+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,25,59,12,8
2025-03-24T13:03:17.024065+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:03:16.273265+00:00,230705000,60,VIKING XPRS,FIHEL <> EEVAN,65.0,9375654,OJND,246464,1,23,162,17,17
2025-03-24T13:03:16.220176+00:00,265623130,90,SEKTOR,FAIRWAY WORK,1.0,0,SEXL,1596,1,15,5,3,3
2025-03-24T13:03:16.172232+00:00,230678000,90,VOIMA,TURKU,34.0,0,OGKB,449344,1,6,18,2,5
2025-03-24T13:03:15.599575+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:03:15.231339+00:00,230985150,52,HECTOR,FI TKU,49.0,7341166,OJKQ,224030,1,16,16,5,5
2025-03-24T13:03:14.976628+00:00,538005408,80,STI POPLAR,THAMES FOR ORDERS,113.0,9696589,V7DO8,253952,15,149,35,17,10
2025-03-24T13:03:14.855463+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:13.796454+00:00,230011480,60,DOPPINGEN,JURMO AVA,0.0,0,OITJ,1596,1,15,15,3,5
2025-03-24T13:03:13.643076+00:00,230703000,60,FINNSIRIUS,FINLI<>FILAN<>SEKPS,69.0,9902419,OJUK,248143,3,65,170,10,24
2025-03-24T13:03:13.497142+00:00,276329000,90,SALME,LENNUSADAM,31.0,7431337,ES2408,241950,15,20,11,6,1
2025-03-24T13:03:13.444710+00:00,265033420,0,LUSCA ,,0.0,0,SFE2483,1596,1,8,7,2,3
2025-03-24T13:03:12.924747+00:00,230145000,59,ARANDA,HELSINKI,46.0,8802076,OIRY,121152,3,30,36,7,7
2025-03-24T13:03:12.052562+00:00,209624000,70,AQUAMAR,FIRAU,45.0,9951850,5BGK6,248192,1,5,85,11,5
2025-03-24T13:03:10.895598+00:00,265676640,60,HOGMARSO FARJA,HOGMARSO&SVARTNO,0.0,0,SMAG ,1596,15,15,15,4,4
2025-03-24T13:03:10.655940+00:00,244321000,70,TUNA,E,38.0,9306691,PHBX,238848,1,77,12,10,4
2025-03-24T13:03:09.576854+00:00,230634000,60,STELLA,GALTBY-KITTUIS,42.0,9624691,OJPW,121408,1,33,33,9,5
2025-03-24T13:03:09.187943+00:00,230987390,60,FALCO,GALTBY,42.0,8685741,OI 7119,842880,1,26,26,6,6
2025-03-24T13:03:08.846227+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:07.898582+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,3,23,166,17,17
2025-03-24T13:03:07.857205+00:00,276858000,52,SELENE,HARBOUR ASSISTANCE,56.0,9875874,ESLQ,692992,3,17,15,6,6
2025-03-24T13:03:06.882371+00:00,230109470,50,PILOT L129,HANKO,26.0,0,,658816,3,12,4,2,3
2025-03-24T13:03:06.629196+00:00,230706000,80,SAANA,SESDL-FISKV,61.0,9739836,OJUN,248512,1,120,30,15,8
2025-03-24T13:03:06.529582+00:00,230938210,60,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,0,0,0,0
2025-03-24T13:03:06.024073+00:00,636019971,70,KILIAN OLDENDORFF,FITHK,73.0,9863089,D5XA8,240320,1,214,15,22,10
2025-03-24T13:03:05.488421+00:00,230998670,36,ASTRID,HEL HALKOLAITURI,23.0,0,OFLT,682880,1,14,11,5,2
2025-03-24T13:03:04.625446+00:00,230992640,60,FISKO,KORPPOO AREA,24.0,0,OIRX,1596,1,13,7,3,3
2025-03-24T13:03:04.574589+00:00,230111090,90,MT1305,RESEARCH,0.0,0,OI7501,67584,15,10,5,3,2
2025-03-24T13:03:04.367405+00:00,255806443,70,REIDERDIJK,FIUKI,64.0,9454838,CQEO8,248256,1,101,14,8,6
2025-03-24T13:03:03.752106+00:00,230993680,90,AIRISTO,,0.0,7935292,OHMR,1596,1,10,20,4,6
2025-03-24T13:03:03.748569+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:03:00.995963+00:00,257357000,80,CHAMPION TIMUR,PORVOO,69.0,9288837,LAKA5,242752,1,154,29,21,11
2025-03-24T13:03:00.899694+00:00,276014670,60,NARGO,TALLINN<>NAISSAAR,15.0,0,ES4081,484190,1,9,7,2,3
2025-03-24T13:03:00.799801+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,25,59,12,8
2025-03-24T13:03:00.655274+00:00,275520000,70,SOPHIE,FIKTK,35.0,9864760,YLRK,246912,1,79,10,6,6
2025-03-24T13:02:58.871582+00:00,230192000,90,MERIKOTKA,,0.0,0,OJFL,1596,1,169,31,16,18
2025-03-24T13:02:58.103922+00:00,230713000,60,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,246282,1,23,166,17,17
2025-03-24T13:02:57.965263+00:00,248886000,80,TRANS FJELL,SEHEL,65.0,9329306,9HA2563,251136,3,73,15,7,7
2025-03-24T13:02:57.849888+00:00,230302000,90,MERIKARHU,KOTKA TRAFFIC AREA,46.0,4544080,OJTM,170910,1,30,28,6,5
2025-03-24T13:02:57.241432+00:00,230938890,60,PAUL WAHL,SAVONLINNA,21.0,0,OF-5256,484544,1,5,21,1,5
2025-03-24T13:02:57.191151+00:00,230279000,52,NEPTUN,FI HKO,50.0,7917965,OIKS,461632,1,8,24,6,4
2025-03-24T13:02:56.979369+00:00,230046140,90,VIGGEN,UTO,0.0,0,OH2309,169280,1,9,11,3,4
2025-03-24T13:02:56.885189+00:00,265704520,80,SEAGAS,FITKU,31.0,7382691,SDMO,189568,1,39,11,4,7
2025-03-24T13:02:56.784877+00:00,276197000,40,EVA-320,TALLINN(HUNDIPEA),20.0,0,ES2338,644160,1,14,4,3,4
2025-03-24T13:02:55.749983+00:00,230291000,90,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,25,59,12,8
2025-03-24T13:02:55.745877+00:00,538010193,80,EVGENIA S,RUULU,75.0,9388015,V7A5736,248384,1,149,34,22,10
